#Fecha,Importe,Orgánica,Aplicación,Económica,Tercero,Nombre Ter.,Texto Libre
2012-05-29,159.29,0,132,22100,A95554630,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,"SUMINISTRO ELECTRICO EN CL CUBA 30, SUMINISTRO SOCORRO POLICIA LOCAL, PERIODO 16.05 AL 15.06 2011"
2012-05-29,11907.68,0,132,22100,A95554630,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,"SUMINISTRO ELECTRICO DE ALTA TENSION EN CL CUBA 30, POLICIA LOCAL, PERIODO 16.05 AL 15.06 2011"
2012-05-29,281.3,0,132,213,A28825149,REPAC SA,"CONSUMO DE COPIAS DE LA FOTOCOPIADORA MOD.E-STUDIO 282 EN POL.MUNICIPAL, 22073 COPIAS, PERIODO 14.03.11 AL 13.06.11"
2012-05-29,159.29,0,132,22100,A95554630,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,"SUMINISTRO ELECTRICO EN CL CUBA 30, SUMINISTRO SOCORRO POLICIA LOCAL,  PERIODO 15.06 AL 18.07 2011"
2012-05-29,16039.52,0,132,22100,A95554630,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,"SUMINISTRO ELECTRICO DE ALTA TENSION EN CL CUBA 30, POLICIA LOCAL,  PERIODO 15.06 AL 18.07 2011"
2012-05-29,79.65,0,132,22100,A95554630,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,"SUMINISTRO ELECTRICO EN CL CUBA 30, SUMINISTRO SOCORRO POLICIA LOCAL, PERIODO 18.07.11 AL 02.08.11"
2012-05-29,6573.67,0,132,22100,A95554630,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,"SUMINISTRO ELECTRICO EN CL CUBA 30,  POLICIA LOCAL, PERIODO 18.07.11 AL 02.08.11"
2012-05-29,259.55,0,132,213,A28825149,REPAC SA,COPIAS REALIZADAS (20.367) DE LA MAQUINA MOD.E-STUDIO 282 DE CENTRO DE LA POLICIA MUNICIPAL DEL 13.06 AL 13.09 2011
2012-05-29,255.25,0,132,213,A28825149,REPAC SA,"CONSUMO COPIAS (20.029) DE LA MAQUINA MOD.E-ESTUDIO 282, POLICIA MUNICIPAL, PERIODO 13.09-12.12 / 2011"
2012-05-29,316.51,0,132,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN AV ESPAÑA 97, POLICIA LOCAL, CONSUMO PERIODO 21.07.11 AL 22.09.11"
2012-05-29,606.05,0,132,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,CONSUMO DE GAS DEL 25/05/11 AL 21/07/11 EN LOCAL POLICÍA LOCAL EN AVDA.DE ESPAÑA.
2012-05-29,900.97,0,132,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO GAS NATURAL EN AV ESPAÑA 97, POLICIA LOCAL, PERIODO 24.09.10 AL 24.11.10"
2012-05-29,919.46,0,132,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN AV ESPAÑA 97, POLICIA LOCAL, PERIODO 22.03.11 AL 24.05.11"
2012-05-29,1010.72,0,132,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN AV DE ESPAÑA 97, POLICIA LOCAL, PERIODO 24.11.10 AL 18.01.11"
2012-05-29,1028.96,0,132,212,A78123346,GRAFICAS ALBERDI SA,ADQUISICION DE PLACA DE INAUGURACION PARA PARQUE DE BOMBEROS EN VALDEMORO.
2012-05-29,1338.98,0,132,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN AV DE ESPAÑA 97, POLICIA LOCAL, PERIODO 18.01.11 AL 22.03.11"
2012-05-29,389.4,0,132,623,B82940040,UNIFORMIDAD Y SUMINISTROS DE PROTECCION,ADQUISICION DE 10 FUNDAS DE SEGURIDAD PARA EL ARMA PROFESIONAL
2012-05-29,6016.92,0,132,22003,B82940040,UNIFORMIDAD Y SUMINISTROS DE PROTECCION,SUMINISTRO DE CARTUCHOS 19000 MUNICION BLINDADA 9 MM PB
2012-05-29,1733.17,0,132,22104,B36028991,SAGRES SL,SUMINISTRO DE PRENDAS DE VESTIR PARA LA POLICIA LOCAL.PEDIDO BESCAM DICIEMBRE 2011
2012-05-29,1741.87,0,132,22104,B36028991,SAGRES SL,SUMINISTRO DE PRENDAS DE VESTIR PARA LA POLICIA LOCAL.PEDIDO BESCAM DICIEMBRE 2011
2012-05-29,27261.14,0,132,22104,B36028991,SAGRES SL,SUMINISTRO DE PRENDAS DE VESTIR PARA LA POLICIA LOCAL.PEDIDO BESCAM DICIEMBRE 2011
2012-05-29,32398.09,0,132,22104,B36028991,SAGRES SL,SUMINISTRO DE VESTUARIO A MIEMBROS DE LA BESCAM.
2012-05-29,472,0,132,22706,B85201929,SOL SONIDO E ILUMINACION SL,SERVICIOS DE ILUMINACION Y SONORIZACION EN LA INAURACION DEL PARQUE DE BOMBEROS..28.03.11
2012-05-29,1900.13,0,132,22706,B86001682,VALESCAR PARKING SL,SERVICIO DE GRUA CORRESPONDIENTE AL MES DE OCTUBRE 2011.
2012-05-29,4201.48,0,132,22706,B86001682,VALESCAR PARKING SL,SERVICIO DE GRUA . NOVIEMBRE 2011
2012-05-29,9588,0,132,22701,B58788829,HALCON EMPRESA DE SEGURIDAD Y VIGILANCIA SL,"SERVICIO DE CONTROL DE ACCESOS,SEGURIDAD Y VIGILANCIA DEL RECINTO FERIAL COMO EN EL INTERIOR. DEL 31.08.10 AL 10.09.10"
2012-12-30,147.03,0,132,22101,Q2817017C,CANAL ISABEL II,"SUMINISTRO DE AGUA EN AV ESPAÑA 97, POLICIA LOCAL, PERIODO 03.10- 30.11 / 2011"
2012-08-03,14728.9,0,133,13000,Protegido(*),JIMENEZ CAMPOY MIGUEL,"EXTINCION DE CONTRATO CON FECHA 31/7/12, INDEMNIZACION 20 DIAS POR AÑO, MODIFICACION CONDICION DISTRIBUCION JORNADA."
2012-12-28,23443.07,0,133,13002,Protegido(*),SANTIAGO LOPEZ MANUEL,INDEMNIZACION POR DESPIDO OBJETIVO POR CAUSAS ECONOMICAS DE 20 DIAS POR AÑO DE SERVICIO CON FECHA EFECTO 31 DE DICIEMBRE
2012-12-20,6531.81,0,134,224,A28229599,MAPFRE VIDA SOCIEDAD ANONIMA DE SEGUROS Y REASEGUROS SOBRE LA VIDA HUMANA,SEGURO DE ACCIDENTES COLECTIVOS CON Nº POLIZA 0556080015732. PERIODO DEL 1 DE ENERO DE 2012 AL 1 DE ENERO DE 2013.
2012-01-26,2500,0,134,489,Protegido(*),DURAN RUIZ JUAN ANTONIO,CONVENIO COLABORACION MATERIA DE PREVENCION Y EXTINCION DE INCENDIOS CON LA COMUNIDAD DE MADRID PRIMER SEMESTRE 2011.
2012-01-26,1250,0,134,489,Protegido(*),DURAN RUIZ JUAN ANTONIO,CONVENIO COLABORACION MATERIA DE PREVENCION Y EXTINCION DE INCENDIOS CON LA COMUNIDAD DE MADRID TERCER TRIMESTRE 2011.
2012-05-29,2197.63,0,134,22104,B58135526,SASATEX  ESL,"UNIFORMES VOLUNTARIOS PROTECCION CIVIL, 10 PARKAS"
2012-01-20,100000,0,135,22501,S7800001E,COMUNIDAD DE MADRID,1 FRACCIONAMIENTO 2012 APROBACIÓN FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007.
2012-02-14,50000,0,135,22501,S7800001E,COMUNIDAD DE MADRID,2 FRACCIONAMIENTO CAPITAL APROBACIÓN FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007.
2012-03-16,55000,0,135,22501,S7800001E,COMUNIDAD DE MADRID,3 FRACCIONAMIENTO 2012 CAPITAL  FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007.
2012-04-16,55000,0,135,22501,S7800001E,COMUNIDAD DE MADRID,APROBACIÓN FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007.
2012-05-14,52158.78,0,135,22501,S7800001E,COMUNIDAD DE MADRID,CAPITAL 5 FRACCIONAMIENTO APROBACIÓN FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007.
2012-06-14,40000,0,135,22501,S7800001E,COMUNIDAD DE MADRID,APROBACIÓN FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007. CUOTA JUNIO 12.
2012-06-14,102120.87,0,135,35200,S7800001E,COMUNIDAD DE MADRID,APLIC. INTERESES DEMORA FRACCIONAMIENTO 1 AL 6 DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007.
2012-07-19,40000,0,135,22501,S7800001E,COMUNIDAD DE MADRID,APLAZAMIENTO 2011/447 CAM TASA BOMBEROS 2006 Y SS. CUOTA JULIO 2012.
2012-07-19,11149.04,0,135,35200,S7800001E,COMUNIDAD DE MADRID,INTERESES DEMORA FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007. CUOTA JULIO 2012.
2012-08-20,11730.55,0,135,35200,S7800001E,COMUNIDAD DE MADRID,INTERESES DEMORA FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007. CUOTA AGOSTO 12.
2012-08-20,39000,0,135,22501,S7800001E,COMUNIDAD DE MADRID,APROBACIÓN FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007. CUOTA AGOSTO 12.
2012-09-20,40000,0,135,22501,S7800001E,COMUNIDAD DE MADRID,APROBACIÓN FRACCIONAMIENTO DEUDA TASA BOMBEROS. APLAZAMIENTO 2011/447 CUOTA SEPTIEMBRE 12.
2012-09-20,11487.83,0,135,35200,S7800001E,COMUNIDAD DE MADRID,INTERESES DEMORA FRACCIONAMIENTO DEUDA TASA BOMBEROS. APLAZAMIENTO 2011/447 CUOTA SEPTIEMBRE 2012.
2012-10-22,97000,0,135,22501,S7800001E,COMUNIDAD DE MADRID,APROBACIÓN FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007. CUOTA OCTUBRE 12.
2012-10-22,28282.03,0,135,35200,S7800001E,COMUNIDAD DE MADRID,INTERESES DEMORA FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007. CUOTA OCTUBRE 2012.
2012-11-07,57641.28,0,135,22501,S7800001E,COMUNIDAD DE MADRID,FRACCIONAMIENTO TASA COBERTURA EXTINCIÓN INCENDIOS CORRESPONDIENTE AL PRIMER SEMESTRE DE 2012.
2012-11-07,637.83,0,135,352,S7800001E,COMUNIDAD DE MADRID,INTERESES FRACIONAMIENTO TASA EXTINCIÓN INCENDIOS PRIMER SEMESTRE 2012 (AÑO 2012)
2012-11-19,97000,0,135,22501,S7800001E,COMUNIDAD DE MADRID,APROBACIÓN FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007. CUOTA NOVIEMBRE 2012.
2012-11-19,28666.32,0,135,35200,S7800001E,COMUNIDAD DE MADRID,INTERESES DEMORA FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007. CUOTA NOVIEMBRE 2012.
2012-09-20,86.6,0,135,35200,S7800001E,COMUNIDAD DE MADRID,PAGO DE MAS EN SEPT. INTERESES DEMORA FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007.
2012-11-19,57641.28,0,135,22501,S7800001E,COMUNIDAD DE MADRID,FRACCIONAMIENTO TASA COBERTURA EXTINCIÓN INCENDIOS CORRESPONDIENTE AL PRIMER SEMESTRE DE 2012. CUOTA NOVIEMBRE 2012.
2012-11-19,881.94,0,135,352,S7800001E,COMUNIDAD DE MADRID,INTERESES FRACIONAMIENTO TASA EXTINCIÓN INCENDIOS PRIMER SEMESTRE 2012 (AÑO 2012). CUOTA NOVIEMBRE 12.
2012-12-19,28565.14,0,135,35200,S7800001E,COMUNIDAD DE MADRID,INTERESES DEMORA FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007. CUOTA DICIEMBRE 2012.
2012-12-19,98000,0,135,22501,S7800001E,COMUNIDAD DE MADRID,APROBACIÓN FRACCIONAMIENTO DEUDA TASA BOMBEROS SEGUNDO SEMESTRE 2006 Y PRIMER SEMESTRE 2007. CUOTA DICIEMBRE 2012.
2012-12-19,1117.23,0,135,352,S7800001E,COMUNIDAD DE MADRID,INTERESES FRACIONAMIENTO TASA EXTINCIÓN INCENDIOS PRIMER SEMESTRE 2012 (AÑO 2012). CUOTA DICIEMBRE 2012.
2012-12-19,57641.28,0,135,22501,S7800001E,COMUNIDAD DE MADRID,FRACCIONAMIENTO TASA COBERTURA EXTINCIÓN INCENDIOS CORRESPONDIENTE AL PRIMER SEMESTRE DE 2012. CUOTA DICIEMBRE 2012.
2012-05-29,65797.74,0,135,622,A78105236,CMS CONSTRUCCIONES SA,CERTIFICACION NUM 1 CONSTRUCCION PARQUE BOMBEROS C/ GASPAR BRAVO DE SOBREMONTE 3 DEL MES DE ABRIL DE 2010
2012-05-29,153945.99,0,135,622,A78105236,CMS CONSTRUCCIONES SA,CERTF. 2ª OBRAS CONSTRUCCION PARQUE BOMBEROS DE LA CAM EN GASPAR BRAVO DE SOBREMONTE MAYO 2010
2012-05-29,54386.1,0,135,622,A78105236,CMS CONSTRUCCIONES SA,CERTIFICACION 3 CONSTRUCCION PARQUE BOMBEROS COMUNIDAD DE MADRID EN JUNIO DE 2010
2012-05-29,238381.37,0,135,622,A78105236,CMS CONSTRUCCIONES SA,CERTIF. 4ª DE OBRA CONSTRUCCIÓN PARQUE DE BOMBEROS C.A.M. EN C/ GASPAR BRAVO DE SOBREMONTE JULIO/10
2012-05-29,335814.58,0,135,622,A78105236,CMS CONSTRUCCIONES SA,5ª CERTIFICACION DE LA CONSTRUCCION DEL PARQUE DE BOMBREROS DE LA CAM EN VALDEMORO CL. GASPAR BRAVO DE SOBREMONTE 3
2012-05-29,248346.54,0,135,622,A78105236,CMS CONSTRUCCIONES SA,"6ª CERTIFICACION DE LA OBRA DE CONSTRUCCION DEL PARQUE DE BOMBEROS DE LA CAM EN VALDEMORO,CL GASPAR BRAVO DE SOBREMONTE"
2012-05-29,322939.28,0,135,622,A78105236,CMS CONSTRUCCIONES SA,8ª CERTIFICACION DE LAS OBRAS DE CONSTRUCCION DE UN PARQUE DE BOMBEROS DE LA CAM. NOVIEMBRE 2010.
2012-05-29,246019.49,0,135,622,A78105236,CMS CONSTRUCCIONES SA,9ª CERTIFICACION DE LAS OBRAS DE CONSTRUCCION DEL PARQUE DE BOMBEROS DE LA CAM.
2012-05-29,314629.08,0,135,622,A78105236,CMS CONSTRUCCIONES SA,"SEPTIMA (7ª) CERTIFICACION DE LA CONSTRUCCION DEL PARQUE DE BOMBEROS DE LA CAM,CL.GARPAR BRAVO DE SOBREMONTE 3.OCT-2010"
2012-05-29,395294.55,0,135,622,A78105236,CMS CONSTRUCCIONES SA,"10ª CERTIFICACION DE LA OBRA DE CONSTRUCCION DEL PARQUE DE BOMBEROS DE LA CAM, EN VALDEMORO. ENERO 2011."
2012-01-19,365.27,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 19 ES:5 2º C. REF.CATASTRAL 92350101VI0040-0102."
2012-01-19,276.34,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 23 ES:3 BAJO B. REF.CATASTRAL 92350101VI0017-0101."
2012-01-19,309.1,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 27 ES:1 BAJO A. REF.CATASTRAL 92350101VI0001-0104."
2012-01-19,276.34,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 27 ES:1 BAJO B. REF.CATASTRAL 92350101VI0002-0093."
2012-01-19,309.1,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 27 ES:1 1º A. REF.CATASTRAL 92350101VI0003-0095."
2012-01-19,309.1,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 27 ES:1 1º D. REF.CATASTRAL 92350101VI0006-0097."
2012-01-19,309.1,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 27 ES:1 2º A. REF.CATASTRAL 92350101VI0007-0099."
2012-01-19,421.08,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 31 PTAL:1 BAJO A. REF.CATASTRAL 92360101VI0001-0065."
2012-01-19,230.62,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 31 PTAL:1 BAJO C. REF.CATASTRAL 92360101VI0003-0066."
2012-01-19,230.8,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 31 PTAL:1 2º D. REF.CATASTRAL 92360101VI0011-0129."
2012-01-19,342.45,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 31 PTAL:1 3º A. REF.CATASTRAL 92360101VI0012-0069."
2012-01-19,342.45,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 31 PTAL:1 4º A. REF.CATASTRAL 92360101VI0016-0070."
2012-01-19,55.22,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 PLAZA GARAJE SITA EN C/MARÍA MOLINER, 27 PISO:ST PLAZA 7. REF.CATASTRAL 92350101GA0007-0105."
2012-01-19,55.22,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 PLAZA GARAJE SITA EN C/MARÍA MOLINER, 27 PISO:ST PLAZA 8. REF.CATASTRAL 92350101GA0008-0096."
2012-01-19,55.22,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 GARAJE SITO EN C/MARÍA MOLINER, 27 PISO:ST PLAZA 9 REF.CATASTRAL 92350101GA0009-0098."
2012-01-19,55.22,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 GARAJE SITO EN C/MARÍA MOLINER, 27 PISO:ST PLAZA 10 REF.CATASTRAL 92350101GA0010-0100."
2012-01-19,55.22,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 GARAJE SITO EN C/MARÍA MOLINER, 27 PISO:ST PLAZA 17 REF.CATASTRAL 92350101GA0017-0103."
2012-01-19,55.22,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 GARAJE SITO EN C/MARÍA MOLINER, 27 PISO:ST PLAZA 18 REF.CATASTRAL 92350101GA0018-0094."
2012-01-19,55.22,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,ALQUILER ENERO 2012 GARAJE SITO EN C/MARÍA MOLINER PISO:ST PLAZA 7 REF.CATASTRAL 92360101GA0007-0067.
2012-01-19,55.22,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,ALQUILER ENERO 2012 GARAJE SITO EN C/MARÍA MOLINER PISO:ST PLAZA 8 REF.CATASTRAL 92360101GA0008-0072.
2012-01-19,49.05,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,ALQUILER ENERO 2012 GARAJE SITO EN C/MARÍA MOLINER PISO:ST PLAZA 13 REF.CATASTRAL 92360101GA0013-0074.
2012-01-19,49.14,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,ALQUILER ENERO 2012 GARAJE SITO EN C/MARÍA MOLINER PISO:ST PLAZA 14 REF.CATASTRAL 92360101GA0014-0076.
2012-01-19,49.14,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,ALQUILER ENERO 2012 GARAJE SITO EN C/MARÍA MOLINER PISO:ST PLAZA 19 REF.CATASTRAL 92360101GA0019-0078.
2012-01-19,49.14,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,ALQUILER ENERO 2012 GARAJE SITO EN C/MARÍA MOLINER PISO:ST PLAZA 25 REF.CATASTRAL 92360101GA0025-0080.
2012-01-19,55.23,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,ALQUILER ENERO 2012 GARAJE SITO EN C/MARÍA MOLINER PISO:ST PLAZA 30 REF.CATASTRAL 92360101GA0030-0082.
2012-01-19,421.08,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/LILÍ ÁLVAREZ, 21 PTAL:4 BAJO A REF.CATASTRAL 92360101VI0046-0075."
2012-01-19,320.51,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/LILÍ ÁLVAREZ, 21 PTAL:4 2º C REF.CATASTRAL 92360101VI0051-0075."
2012-01-19,320.51,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/LILÍ ÁLVAREZ, 21 PTAL:4 4º C REF.CATASTRAL 92360101VI0057-0079."
2012-01-19,421.08,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/LILÍ ÁLVAREZ, 23 PTAL:3 BAJO A. REF.CATASTRAL 92360101VI0034-0071."
2012-01-19,320.51,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/LILÍ ÁLVAREZ, 23 PTAL:3 4º C REF.CATASTRAL 92360101VI0045-0073."
2012-01-19,279.83,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/CARMEN CONDE, 4 PTAL:6 BAJO B. REF.CATASTRAL 92360101VI0073-0081."
2012-01-19,342.45,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN C/CARMEN CONDE, 4 PTAL:6 4º A. REF.CATASTRAL 92360101VI0087-0083."
2012-01-19,264.71,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN AVDA.DE ESPAÑA, 16 PTAL:4 BAJO A. REF.CATASTRAL 92390101VI0043-0199."
2012-01-19,264.71,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN AVDA.DE ESPAÑA, 16 PTAL:4 BAJO B. REF.CATASTRAL 92390101VI0044-0201."
2012-01-19,54.87,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 GARAJE SITO EN AVDA.DE ESPAÑA, 16 PISO:ST PLAZA 12. REF.CATASTRAL 92390101GA0124-0200."
2012-01-19,54.87,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 GARAJE SITO EN AVDA.DE ESPAÑA, 16 PISO:ST PLAZA 12. REF.CATASTRAL 92390101GA0125-0202."
2012-01-19,54.87,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 GARAJE SITO EN AVDA.DE ESPAÑA, 16 PISO:ST PLAZA 12. REF.CATASTRAL 92390101GA0126-0204."
2012-01-19,54.87,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 GARAJE SITO EN AVDA.DE ESPAÑA, 16 PISO:ST PLAZA 12. REF.CATASTRAL 92390101GA0127-0206."
2012-01-19,54.87,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 GARAJE SITO EN AVDA.DE ESPAÑA, 16 PISO:ST PLAZA 22. REF.CATASTRAL 92390101GA0022-0210."
2012-01-19,54.87,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 GARAJE SITO EN AVDA.DE ESPAÑA, 16 PISO:ST PLAZA 63. REF.CATASTRAL 92390101GA0063-0208."
2012-01-19,264.71,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN AVDA.DE ESPAÑA, 18 PTAL:5 BAJO A. REF.CATASTRAL 92390101VI0056-0203."
2012-01-19,264.71,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN AVDA.DE ESPAÑA, 18 PTAL:5 BAJO B. REF.CATASTRAL 92390101VI0057-0205."
2012-01-19,163.44,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN AVDA.DE ESPAÑA, 22 PTAL:5 3º B. REF.CATASTRAL 92390101VI0077-0207."
2012-01-19,181.96,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER ENERO 2012 VIVIENDA SITA EN AVDA.DE ESPAÑA, 24 PTAL:2 1º B. REF.CATASTRAL 92390101VI0008-0209."
2012-01-19,30,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,CUOTA ENERO 2012 COMUNIDAD PROPIETARIOS GARAJE PARQUE DE LAS ERAS PLAZA 198.
2012-01-19,30,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,CUOTA ENERO 2012 COMUNIDAD PROPIETARIOS GARAJE PARQUE DE LAS ERAS PLAZAS 199.
2012-01-19,30,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,CUOTA ENERO 2012 COMUNIDAD PROPIETARIOS GARAJE PARQUE DE LAS ERAS PLAZA 200.
2012-01-19,30,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,CUOTA ENERO 2012 COMUNIDAD PROPIETARIOS GARAJE PARQUE DE LAS ERAS PLAZA 201.
